AllWISE,RAJ2000,DEJ2000,Im,W1mag,e_W1mag,W2mag,e_W2mag,W3mag,e_W3mag,W4mag,e_W4mag,Jmag,e_Jmag,Hmag,e_Hmag,Kmag,e_Kmag,ccf,ex,var,pmRA,e_pmRA,pmDE,e_pmDE,qph,d2M,2M,W1W2,W2W3,predicted_type,confidence
J014916.53-041026.0,27.3189005,-4.1739051,Im,17.362,0.158,16.663,0.298,12.219,,8.629,,,,,,,,0000,0,nnnn,-694.0,1550.0,632.0,1606.0,BBUU,,2M,0.6989999999999981,4.444000000000001,nnnn,1.0
J014915.24-040951.6,27.3135304,-4.1643447,Im,17.341,0.156,16.806,,12.622,,9.097,,,,,,,,0000,0,nnnn,-518.0,1610.0,190.0,1646.0,BUUU,,2M,0.5350000000000001,4.184000000000001,nnnn,0.98
J014913.66-041030.4,27.3069512,-4.1751235,Im,17.502,0.164,16.613,,12.335,,8.618,,,,,,,,0000,0,nnnn,3086.0,1846.0,-2886.0,1850.0,BUUU,,2M,0.8889999999999993,4.277999999999999,nnnn,1.0
J014904.29-041016.2,27.2678951,-4.1711834,Im,17.793,0.215,16.652,,12.364,,8.829,,,,,,,,0000,0,nnnn,-924.0,2658.0,1099.0,2672.0,BUUU,,2M,1.1409999999999982,4.288,nnnn,1.0
J014906.94-040930.3,27.2789181,-4.1584245,Im,17.665,0.192,16.698,,12.689,,8.714,,,,,,,,0000,0,nnnn,1836.0,2170.0,-1016.0,2203.0,BUUU,,2M,0.9669999999999987,4.009,nnnn,1.0
J014920.35-040933.1,27.334825,-4.1592076,Im,17.677,0.207,16.677,,12.662,,8.859,,,,,,,,0000,0,nnnn,-4788.0,2089.0,3346.0,2148.0,BUUU,,2M,1.0,4.014999999999999,nnnn,1.0
J014929.13-040836.6,27.3714149,-4.1435091,Im,17.398,0.159,16.834,,12.559,,8.6,,,,,,,,0000,0,nnnn,592.0,1742.0,-1091.0,1808.0,BUUU,,2M,0.5640000000000001,4.275,nnnn,1.0
J014923.50-040829.6,27.3479213,-4.1415655,Im,17.504,0.187,16.632,,12.128,,8.476,,,,,,,,0000,0,nnnn,-5842.0,1793.0,-4343.0,1791.0,BUUU,,2M,0.8719999999999999,4.504000000000001,nnnn,1.0
J014924.69-040748.9,27.3528948,-4.1302772,Im,17.49,0.177,16.639,,12.586,,8.702,,,,,,,,0000,0,nnnn,-3897.0,1784.0,706.0,1839.0,BUUU,,2M,0.8509999999999991,4.052999999999999,nnnn,0.99
J014923.78-040917.0,27.3490918,-4.1547249,Im,17.56,0.185,16.84,0.344,12.695,,8.893,,,,,,,,0000,0,nnnn,-1396.0,1955.0,-330.0,2018.0,BBUU,,2M,0.7199999999999989,4.145,nnnn,1.0
J014919.27-040829.6,27.3302926,-4.1415627,Im,17.015,0.116,16.368,0.245,12.103,,8.811,,,,,,,,0000,0,nnnn,234.0,1067.0,-765.0,1097.0,BBUU,,2M,0.647000000000002,4.264999999999999,nnnn,1.0
J014914.11-040925.4,27.3088284,-4.157073,Im,17.178,0.135,16.293,0.218,12.106,,8.839,,,,,,,,0000,0,nnnn,-1145.0,1290.0,1381.0,1339.0,BBUU,,2M,0.8850000000000016,4.186999999999999,nnnn,1.0
J014922.82-040720.2,27.3451085,-4.122303,Im,17.571,0.191,16.51,0.275,12.136,,9.089,,,,,,,,0000,0,nnnn,634.0,1939.0,192.0,2012.0,BBUU,,2M,1.061,4.374000000000002,nnnn,1.0
J014918.48-040752.7,27.3270218,-4.1313216,Im,17.679,0.212,16.699,0.332,12.497,,8.707,,,,,,,,0000,0,nnnn,-990.0,2339.0,-421.0,2455.0,BBUU,,2M,0.9799999999999969,4.202000000000002,nnnn,0.99
J014921.62-040815.9,27.340115,-4.1377774,Im,17.481,0.174,16.886,0.391,12.703,,8.916,,,,,,,,0000,0,nnnn,-850.0,1822.0,397.0,1841.0,BCUU,,2M,0.5950000000000024,4.183,nnnn,1.0
J014845.01-040759.6,27.1875778,-4.1332343,Im,17.666,0.202,16.447,,12.428,,8.827,,,,,,,,0000,0,nnnn,-1928.0,2461.0,485.0,2585.0,BUUU,,2M,1.2190000000000012,4.018999999999998,nnnn,0.99
J014839.91-040705.5,27.1663321,-4.118206,Im,17.528,0.179,16.538,,12.303,,8.959,,,,,,,,0000,0,nnnn,-455.0,2091.0,1953.0,2209.0,BUUU,,2M,0.9899999999999984,4.234999999999999,nnnn,1.0
J014839.26-040708.3,27.1636006,-4.118992,Im,17.518,0.171,16.872,0.387,11.989,,8.83,,,,,,,,0000,0,nnnn,-286.0,1985.0,1122.0,2123.0,BCUU,,2M,0.6460000000000008,4.882999999999999,nnnn,1.0
J014840.17-040654.8,27.1673847,-4.1152291,Im,17.07,0.125,16.557,0.302,11.988,0.31,8.861,,,,,,,,0000,0,nnnn,398.0,1206.0,-879.0,1242.0,BBBU,,2M,0.5130000000000017,4.568999999999999,nnnn,1.0
J014837.92-040654.5,27.1580077,-4.1151409,Im,17.765,0.217,17.106,,12.473,,8.983,,,,,,,,0000,0,nnnn,1194.0,2843.0,1854.0,2912.0,BUUU,,2M,0.6589999999999989,4.633000000000001,nnnn,1.0
J014900.04-040956.4,27.2502044,-4.1656922,Im,17.519,0.185,17.017,,12.583,,9.169,,,,,,,,0000,0,nnnn,43.0,2092.0,188.0,2113.0,BUUU,,2M,0.5019999999999989,4.433999999999999,nnnn,1.0
J014901.41-040934.1,27.255895,-4.1594871,Im,17.301,0.149,16.674,,12.411,,8.87,,,,,,,,0000,0,nnnn,-1458.0,1761.0,516.0,1759.0,BUUU,,2M,0.6269999999999989,4.263,nnnn,1.0
J014902.58-040856.3,27.2607716,-4.1489803,Im,17.726,0.205,16.785,0.349,12.194,,8.335,,,,,,,,0000,0,nnnn,-966.0,2131.0,-1312.0,2186.0,BBUU,,2M,0.940999999999999,4.590999999999999,nnnn,1.0
J014905.57-040756.5,27.2732413,-4.1323838,Im,17.47,0.17,16.922,0.424,12.055,,8.545,,,,,,,,0000,0,nnnn,-423.0,1937.0,-203.0,1990.0,BCUU,,2M,0.5479999999999983,4.867000000000001,nnnn,1.0
J014902.45-040827.3,27.2602324,-4.1409216,Im,17.353,0.15,16.814,0.349,12.465,,8.987,,,,,,,,0000,0,nnnn,-896.0,1699.0,2508.0,1713.0,BBUU,,2M,0.5390000000000015,4.349,nnnn,1.0
J014854.17-040749.2,27.2257417,-4.1303505,Im,17.549,0.175,17.04,,12.027,,8.621,,,,,,,,0000,0,nnnn,688.0,2111.0,2903.0,2202.0,BUUU,,2M,0.5090000000000003,5.013,nnnn,1.0
J014854.43-040906.3,27.2268095,-4.1517727,Im,17.72,0.212,16.714,0.319,12.404,,8.634,,,,,,,,0000,0,nnnn,-1567.0,2342.0,-1711.0,2405.0,BBUU,,2M,1.0060000000000002,4.309999999999999,nnnn,1.0
J014859.98-040657.6,27.2499223,-4.1160055,Im,17.578,0.175,16.515,0.258,11.889,,8.827,,,,,,,,0000,0,nnnn,-474.0,2122.0,282.0,2203.0,BBUU,,2M,1.0629999999999988,4.626000000000001,nnnn,1.0
J014859.36-040731.6,27.2473366,-4.1254679,Im,17.252,0.144,16.619,,12.265,,9.034,,,,,,,,0000,0,nnnn,-2120.0,1717.0,456.0,1744.0,BUUU,,2M,0.6329999999999991,4.353999999999999,nnnn,1.0
J014859.98-040754.3,27.2499267,-4.1317646,Im,17.622,0.194,16.759,0.331,12.532,,8.491,,,,,,,,0000,0,nnnn,1491.0,2000.0,8.0,2031.0,BBUU,,2M,0.8629999999999995,4.227,nnnn,1.0
J014858.66-040831.9,27.2444515,-4.1422212,Im,17.609,0.199,17.094,0.464,12.599,,8.378,,,,,,,,0000,0,nnnn,-107.0,2141.0,-2483.0,2234.0,BCUU,,2M,0.5150000000000006,4.495000000000001,nnnn,1.0
J014857.16-040730.5,27.2381885,-4.1251527,Im,17.648,0.195,16.75,,12.173,,9.021,,,,,,,,0000,0,nnnn,-1597.0,2518.0,537.0,2564.0,BUUU,,2M,0.8979999999999997,4.577,nnnn,1.0
J014900.57-040802.7,27.2523994,-4.1340912,Im,17.641,0.192,16.638,0.301,12.322,,8.763,,,,,,,,0000,0,nnnn,-1244.0,2209.0,-661.0,2230.0,BBUU,,2M,1.0029999999999966,4.3160000000000025,nnnn,1.0
J014858.80-040635.8,27.2450273,-4.1099666,Im,17.549,0.181,16.862,0.366,12.619,,9.153,,,,,,,,0000,0,nnnn,-193.0,1956.0,1618.0,1942.0,BCUU,,2M,0.6870000000000012,4.2429999999999986,nnnn,1.0
J014901.16-040707.3,27.2548422,-4.118699,Im,17.224,0.132,16.565,,12.135,,8.937,,,,,,,,0000,0,nnnn,1216.0,1482.0,2675.0,1504.0,BUUU,,2M,0.6589999999999989,4.4300000000000015,nnnn,0.99
J014912.04-040657.5,27.3001852,-4.115987,Im,17.192,0.131,16.555,0.273,12.185,,8.714,,,,,,,,0000,0,nnnn,83.0,1405.0,-601.0,1427.0,BBUU,,2M,0.6370000000000005,4.369999999999999,nnnn,1.0
J014911.41-040806.3,27.2975539,-4.1350949,Im,17.623,0.195,16.455,0.253,12.144,,8.833,,,,,,,,0000,0,nnnn,-879.0,1955.0,328.0,2003.0,BBUU,,2M,1.1680000000000028,4.310999999999998,nnnn,0.98
J014911.35-040707.5,27.2973094,-4.1187542,Im,17.5,0.178,16.206,0.205,11.999,,8.597,,,,,,,,0000,0,nnnn,-891.0,1622.0,-2105.0,1685.0,BBUU,,2M,1.2940000000000005,4.206999999999999,nnnn,0.73
J014910.97-040726.8,27.295747,-4.1241346,Im,17.163,0.127,16.541,0.279,12.501,,8.916,,,,,,,,0000,0,nnnn,-1457.0,1231.0,1963.0,1256.0,BBUU,,2M,0.6219999999999999,4.040000000000001,nnnn,0.97
J014912.01-040601.1,27.300055,-4.1003224,Im,17.307,0.153,16.77,0.362,12.615,,8.894,,,,,,,,0000,0,nnnn,-495.0,1608.0,45.0,1665.0,BCUU,,2M,0.536999999999999,4.154999999999999,nnnn,1.0
J014917.70-040632.1,27.32379,-4.1089253,Im,17.545,0.186,16.792,,11.816,,8.994,,,,,,,,0000,0,nnnn,-1895.0,2093.0,2214.0,2045.0,BUUU,,2M,0.7530000000000001,4.976000000000001,nnnn,1.0
J014907.42-040639.1,27.280933,-4.1108737,Im,17.684,0.201,16.921,,12.388,,9.027,,,,,,,,0000,0,nnnn,-1046.0,2629.0,254.0,2653.0,BUUU,,2M,0.7630000000000017,4.5329999999999995,nnnn,1.0
J014906.71-040650.7,27.2779708,-4.1141027,Im,17.251,0.14,16.627,,11.973,,9.07,,,,,,,,0000,0,nnnn,-442.0,1656.0,-1768.0,1666.0,BUUU,,2M,0.6240000000000023,4.653999999999998,nnnn,1.0
J014907.86-040626.1,27.2827611,-4.1072557,Im,17.227,0.134,16.483,,12.471,,8.839,0.472,,,,,,,0000,0,nnnn,-163.0,1558.0,-411.0,1555.0,BUUC,,2M,0.7439999999999998,4.0120000000000005,nnnn,1.0
J014904.60-040640.5,27.2691846,-4.1112734,Im,17.712,0.212,16.699,,12.593,,8.967,,,,,,,,0000,0,nnnn,-2344.0,2610.0,-1114.0,2642.0,BUUU,,2M,1.0129999999999981,4.106000000000002,nnnn,1.0
J014913.06-040525.8,27.3044341,-4.0905013,Im,17.307,0.152,16.595,,12.231,,8.515,,,,,,,,0000,0,nnnn,-216.0,1766.0,655.0,1878.0,BUUU,,2M,0.7119999999999997,4.363999999999999,nnnn,1.0
J014846.18-040743.1,27.1924434,-4.128646,Im,17.439,0.163,16.74,,12.55,,8.415,,,,,,,,0000,0,nnnn,-278.0,1872.0,2166.0,1909.0,BUUU,,2M,0.6990000000000016,4.189999999999998,nnnn,1.0
J014846.57-040731.4,27.1940547,-4.1254075,Im,17.194,0.131,16.684,,12.391,,8.879,,,,,,,,0000,0,nnnn,2385.0,1456.0,1524.0,1513.0,BUUU,,2M,0.509999999999998,4.293000000000001,nnnn,1.0
J014851.04-040801.0,27.2126911,-4.1336201,Im,17.348,0.157,16.693,,12.512,,8.827,,,,,,,,0000,0,nnnn,578.0,1802.0,-1464.0,1889.0,BUUU,,2M,0.6549999999999976,4.181000000000001,nnnn,1.0
J014844.28-040740.4,27.1845179,-4.1279095,Im,17.745,0.219,16.264,0.208,12.012,,8.767,0.398,,,,,,,0000,0,nnnn,3675.0,1874.0,-364.0,1949.0,BBUC,,2M,1.4810000000000016,4.251999999999999,nnnn,0.98
J014857.56-040614.4,27.2398642,-4.1040016,Im,17.479,0.167,16.825,,12.487,,8.482,,,,,,,,0000,0,nnnn,2816.0,2064.0,-1708.0,2103.0,BUUU,,2M,0.6539999999999999,4.337999999999999,nnnn,1.0
J014854.54-040534.8,27.2272829,-4.0930076,Im,16.733,0.094,15.917,0.165,11.773,,9.066,,,,,,,,0000,0,nnnn,-962.0,884.0,419.0,913.0,ABUU,,2M,0.8160000000000007,4.144,nnnn,1.0
J014852.63-040542.0,27.2193269,-4.0950078,Im,17.733,0.212,17.105,0.465,12.609,,8.719,,,,,,,,0000,0,nnnn,1511.0,2530.0,745.0,2584.0,BCUU,,2M,0.6280000000000001,4.496,nnnn,1.0
J014851.13-040627.3,27.2130795,-4.107596,Im,17.424,0.165,16.595,,12.18,,9.073,,,,,,,,0000,0,nnnn,-817.0,1918.0,863.0,1946.0,BUUU,,2M,0.8290000000000006,4.414999999999999,nnnn,1.0
J014853.29-040524.6,27.2220829,-4.0901854,Im,17.537,0.188,16.46,,11.891,,8.862,,,,,,,,0000,0,nnnn,-988.0,2514.0,-2281.0,2304.0,BUUU,,2M,1.0769999999999982,4.569000000000001,nnnn,1.0
J014846.18-040653.5,27.1924498,-4.1148655,Im,17.522,0.185,16.915,,12.203,,8.972,,,,,,,,0000,0,nnnn,440.0,2220.0,1825.0,2260.0,BUUU,,2M,0.6069999999999993,4.712,nnnn,1.0
J014842.81-040528.0,27.1783957,-4.091138,Im,17.635,0.203,16.871,0.359,12.694,,8.71,,,,,,,,0000,0,nnnn,-2039.0,2214.0,2.0,2318.0,BCUU,,2M,0.7640000000000029,4.176999999999998,nnnn,0.99
J014846.32-040439.5,27.1930056,-4.0776601,Im,17.239,0.145,16.664,,12.376,,8.97,,,,,,,,0000,0,nnnn,-2332.0,1654.0,1578.0,1666.0,BUUU,,2M,0.5749999999999993,4.288000000000002,nnnn,1.0
J014850.23-040440.4,27.2093302,-4.0778945,Im,17.598,0.187,16.962,0.418,12.735,,9.087,,,,,,,,0000,0,nnnn,1845.0,2038.0,118.0,2112.0,BCUU,,2M,0.6359999999999992,4.227,nnnn,1.0
J014852.15-040509.4,27.2173222,-4.0859549,Im,17.653,0.201,16.67,,12.641,,8.859,,,,,,,,0000,0,nnnn,-2521.0,2190.0,3842.0,2212.0,BUUU,,2M,0.982999999999997,4.029000000000002,nnnn,1.0
J014857.17-040536.1,27.2382143,-4.0933797,Im,17.645,0.188,16.696,,12.534,,8.898,,,,,,,,0000,0,nnnn,-1523.0,2227.0,-6189.0,2326.0,BUUU,,2M,0.9489999999999981,4.162000000000001,nnnn,1.0
J014859.71-040452.0,27.2488307,-4.0811245,Im,17.524,0.175,16.922,0.389,12.614,,8.596,,,,,,,,0000,0,nnnn,-448.0,2008.0,5601.0,2099.0,BCUU,,2M,0.6020000000000003,4.308,nnnn,1.0
J014859.83-040544.3,27.2493196,-4.0956574,Im,17.451,0.175,16.575,,11.864,,9.076,,,,,,,,0000,0,nnnn,2016.0,2023.0,333.0,2086.0,BUUU,,2M,0.8760000000000012,4.7109999999999985,nnnn,1.0
J014856.12-040501.6,27.2338355,-4.0837878,Im,17.561,0.187,16.808,0.346,12.527,,9.025,,,,,,,,0000,0,nnnn,1641.0,1915.0,-488.0,1943.0,BBUU,,2M,0.7530000000000001,4.281000000000001,nnnn,1.0
J014904.95-040430.0,27.2706505,-4.0750021,Im,17.504,0.184,16.577,,12.19,,9.131,,,,,,,,0000,0,nnnn,406.0,2396.0,-1520.0,2234.0,BUUU,,2M,0.9269999999999996,4.387000000000002,nnnn,1.0
J014851.96-040450.3,27.2165149,-4.080652,Im,17.787,0.218,17.081,,12.308,,8.532,,,,,,,,0000,0,nnnn,690.0,2827.0,-38.0,2840.0,BUUU,,2M,0.7059999999999995,4.773,nnnn,1.0
J014855.90-040406.5,27.2329417,-4.0684981,Im,17.638,0.214,16.767,0.373,12.663,,8.826,,,,,,,,0000,0,nnnn,3479.0,2171.0,405.0,2201.0,BCUU,,2M,0.8710000000000022,4.103999999999999,nnnn,1.0
J014851.32-040430.2,27.213858,-4.0750574,Im,17.631,0.187,16.755,,12.705,,8.991,,,,,,,,0000,0,nnnn,-2479.0,2177.0,-1395.0,2212.0,BUUU,,2M,0.8760000000000012,4.049999999999999,nnnn,0.99
J014900.34-040349.0,27.251428,-4.0636379,Im,17.804,0.208,17.214,,12.248,,8.658,,,,,,,,0000,0,nnnn,1093.0,2716.0,2161.0,2753.0,BUUU,,2M,0.5899999999999999,4.965999999999999,nnnn,1.0
J014835.04-040559.2,27.1460299,-4.0997921,Im,17.032,0.128,16.189,0.209,11.945,,8.899,,,,,,,,0000,0,nnnn,778.0,1263.0,-352.0,1333.0,BBUU,,2M,0.843,4.244,nnnn,1.0
J014828.97-040452.3,27.1207443,-4.0812044,Im,17.679,0.186,16.847,,12.635,,8.607,,,,,,,,0000,0,nnnn,-2599.0,2368.0,-499.0,2418.0,BUUU,,2M,0.8319999999999972,4.2120000000000015,nnnn,0.98
J014822.22-040318.6,27.0926229,-4.0551669,Im,16.678,0.082,16.068,0.182,11.88,,8.385,,,,,,,,0000,0,nnnn,1033.0,804.0,-638.0,839.0,ABUU,,2M,0.6099999999999994,4.188000000000001,nnnn,1.0
J014818.50-040311.7,27.0770987,-4.0532686,Im,17.635,0.186,17.085,0.421,12.379,,9.167,,,,,,,,0000,0,nnnn,-2576.0,2246.0,-1649.0,2301.0,BCUU,,2M,0.5500000000000007,4.706000000000001,nnnn,1.0
J014818.84-040324.1,27.07851,-4.0567022,Im,17.29,0.141,16.606,0.268,12.038,,9.02,,,,,,,,0000,0,nnnn,2216.0,1469.0,1609.0,1490.0,BBUU,,2M,0.6839999999999975,4.568000000000001,nnnn,1.0
J014837.91-040503.5,27.1579683,-4.0843078,Im,17.685,0.211,16.968,0.389,12.699,,8.674,,,,,,,,0000,0,nnnn,3116.0,2772.0,-463.0,2799.0,BCUU,,2M,0.7169999999999987,4.269,nnnn,1.0
J014839.69-040501.6,27.1653835,-4.0837807,Im,16.768,0.093,16.26,0.215,12.002,,8.661,,,,,,,,0000,0,nnnn,920.0,918.0,176.0,958.0,ABUU,,2M,0.5079999999999991,4.258000000000001,nnnn,0.97
J014838.20-040446.0,27.1591835,-4.0794649,Im,17.527,0.177,16.812,,12.011,,9.109,,,,,,,,0000,0,nnnn,-1084.0,2027.0,2886.0,2121.0,BUUU,,2M,0.7149999999999999,4.801000000000002,nnnn,1.0
J014840.49-040445.3,27.1687478,-4.0792531,Im,17.25,0.136,16.626,,11.828,,8.604,,,,,,,,0000,0,nnnn,-35.0,1532.0,273.0,1594.0,BUUU,,2M,0.6239999999999988,4.798000000000002,nnnn,1.0
J014840.16-040356.3,27.1673441,-4.0656605,Im,17.327,0.141,16.746,0.334,12.484,,9.065,,,,,,,,0000,0,nnnn,-3409.0,1442.0,108.0,1454.0,BBUU,,2M,0.5810000000000031,4.261999999999999,nnnn,0.99
J014840.12-040348.1,27.1671969,-4.0633882,Im,16.822,0.095,16.262,0.214,12.245,,8.883,,,,,,,,0000,0,nnnn,-792.0,958.0,-118.0,1000.0,ABUU,,2M,0.5599999999999987,4.017000000000001,nnnn,0.9
J014834.44-040347.4,27.1435097,-4.0631939,Im,17.792,0.219,16.655,0.332,12.408,,8.993,,,,,,,,0000,0,nnnn,1095.0,2386.0,144.0,2520.0,BBUU,,2M,1.1370000000000005,4.247000000000002,nnnn,1.0
J014836.75-040409.5,27.1531583,-4.0693285,Im,17.047,0.118,15.975,0.177,11.959,,8.481,,,,,,,,0000,0,nnnn,-1138.0,1085.0,225.0,1150.0,BBUU,,2M,1.072000000000001,4.016,nnnn,1.0
J014831.43-040351.6,27.1309927,-4.0643514,Im,17.215,0.128,16.398,0.224,12.293,,9.04,,,,,,,,0000,0,nnnn,409.0,1276.0,-166.0,1339.0,BBUU,,2M,0.8170000000000002,4.105,nnnn,1.0
J014834.60-040355.4,27.1441755,-4.0653981,Im,17.442,0.17,16.729,,12.47,,9.013,,,,,,,,0000,0,nnnn,3010.0,1754.0,3752.0,1823.0,BUUU,,2M,0.713000000000001,4.258999999999999,nnnn,1.0
J014839.36-040331.3,27.1640302,-4.0586975,Im,17.297,0.139,16.749,,12.074,,8.682,,,,,,,,0000,0,nnnn,2874.0,1499.0,-882.0,1524.0,BUUU,,2M,0.5480000000000018,4.674999999999999,nnnn,1.0
J014836.59-040259.9,27.1524934,-4.0499803,Im,17.807,0.212,16.79,,12.33,,9.095,,,,,,,,0000,0,nnnn,881.0,2662.0,61.0,2775.0,BUUU,,2M,1.0169999999999995,4.459999999999999,nnnn,1.0
J014836.00-040332.2,27.1500069,-4.0589508,Im,17.632,0.185,17.077,0.441,11.905,,8.657,,,,,,,,0000,0,nnnn,-557.0,2128.0,-536.0,2300.0,BCUU,,2M,0.5549999999999997,5.172000000000002,nnnn,0.99
J014837.34-040317.5,27.155619,-4.0548824,Im,17.587,0.178,16.592,,12.482,,8.961,,,,,,,,0000,0,nnnn,212.0,2076.0,510.0,2183.0,BUUU,,2M,0.995000000000001,4.109999999999999,nnnn,1.0
J014851.45-040246.7,27.2144116,-4.0463215,Im,17.578,0.179,16.794,,12.636,,9.063,,,,,,,,0000,0,nnnn,1566.0,2081.0,-1670.0,2126.0,BUUU,,2M,0.7839999999999989,4.158000000000001,nnnn,1.0
J014848.66-040155.8,27.2027699,-4.032194,Im,17.358,0.138,16.644,,12.542,,9.156,,,,,,,,0000,0,nnnn,-1228.0,1637.0,-1526.0,1726.0,BUUU,,2M,0.7140000000000022,4.1019999999999985,nnnn,0.98
J014851.77-040149.0,27.2157362,-4.0302971,Im,17.598,0.181,17.025,0.394,12.216,,8.95,,,,,,,,0000,0,nnnn,335.0,2170.0,-757.0,2277.0,BCUU,,2M,0.5730000000000004,4.808999999999999,nnnn,1.0
J014856.65-040203.4,27.2360615,-4.034302,Im,17.811,0.207,16.907,,12.733,,9.069,,,,,,,,0000,0,nnnn,-1416.0,2601.0,908.0,2670.0,BUUU,,2M,0.9039999999999999,4.1739999999999995,nnnn,1.0
J014855.72-040112.8,27.2321723,-4.0202482,Im,17.609,0.177,16.96,,12.238,,9.143,,,,,,,,0000,0,nnnn,1317.0,2006.0,-2821.0,2026.0,BUUU,,2M,0.6490000000000009,4.722000000000001,nnnn,1.0
J014852.50-040236.2,27.2187659,-4.0433903,Im,17.33,0.144,16.676,0.304,12.516,,9.047,,,,,,,,0000,0,nnnn,952.0,1591.0,-1286.0,1659.0,BBUU,,2M,0.6539999999999999,4.159999999999998,nnnn,1.0
J014851.16-040201.8,27.213183,-4.0338552,Im,17.554,0.168,16.576,,12.545,,9.026,0.502,,,,,,,0000,0,nnnn,-3474.0,1978.0,55.0,2002.0,BUUC,,2M,0.977999999999998,4.031000000000001,nnnn,1.0
J014840.87-040216.4,27.1703093,-4.0379105,Im,17.269,0.133,16.59,0.288,12.138,,8.784,,,,,,,,0000,0,nnnn,-465.0,1422.0,-846.0,1476.0,BBUU,,2M,0.6789999999999985,4.452,nnnn,1.0
J014844.28-040200.7,27.1845012,-4.0335486,Im,17.838,0.21,17.302,,12.041,,9.114,,,,,,,,0000,0,nnnn,1273.0,2477.0,-2663.0,2556.0,BUUU,,2M,0.5360000000000014,5.260999999999999,nnnn,1.0
J014847.72-040054.2,27.1988335,-4.0150654,Im,17.796,0.212,16.7,,12.345,,9.006,,,,,,,,0000,0,nnnn,1720.0,2582.0,814.0,2667.0,BUUU,,2M,1.096,4.354999999999999,nnnn,1.0
J014848.98-040025.6,27.2040942,-4.0071201,Im,17.567,0.168,16.817,,12.003,,8.838,,,,,,,,0000,0,nnnn,-1566.0,1790.0,-6161.0,1863.0,BUUU,,2M,0.75,4.814,nnnn,0.97
J014852.06-040032.1,27.2169201,-4.008941,Im,17.576,0.166,16.609,0.281,12.569,,9.017,,,,,,,,0000,0,nnnn,-1242.0,1817.0,371.0,1885.0,BBUU,,2M,0.9669999999999987,4.040000000000001,nnnn,0.99
J014826.14-040341.9,27.108951,-4.061661,Im,17.402,0.149,16.723,0.311,12.674,,8.776,,,,,,,,0000,0,nnnn,493.0,1674.0,1259.0,1748.0,BBUU,,2M,0.679000000000002,4.0489999999999995,nnnn,0.95
J014826.05-040322.6,27.1085616,-4.0562794,Im,17.634,0.186,16.682,,12.41,,8.651,,,,,,,,0000,0,nnnn,98.0,2158.0,429.0,2248.0,BUUU,,2M,0.9520000000000017,4.2719999999999985,nnnn,1.0
J014833.00-040246.3,27.1375358,-4.0462055,Im,17.72,0.2,17.195,,12.381,,9.039,,,,,,,,0000,0,nnnn,235.0,2598.0,-374.0,2692.0,BUUU,,2M,0.5249999999999986,4.814,nnnn,1.0
J014836.35-040150.3,27.1514751,-4.0306626,Im,17.427,0.152,16.568,,12.438,,9.16,,,,,,,,0000,0,nnnn,-477.0,1686.0,-376.0,1724.0,BUUU,,2M,0.8589999999999982,4.130000000000001,nnnn,1.0
J014833.69-040225.8,27.1403883,-4.0405194,Im,17.457,0.157,16.387,0.232,12.257,,8.675,,,,,,,,0000,0,nnnn,-958.0,1542.0,355.0,1623.0,BBUU,,2M,1.0700000000000003,4.130000000000001,nnnn,1.0
J014837.48-040159.7,27.1561745,-4.0332741,Im,17.603,0.178,16.734,,11.947,,8.633,,,,,,,,0000,0,nnnn,1490.0,2250.0,-588.0,2402.0,BUUU,,2M,0.8689999999999998,4.787000000000003,nnnn,1.0
J014832.63-040149.0,27.1359642,-4.0302904,Im,17.209,0.126,16.639,0.291,12.445,,9.035,,,,,,,,0000,0,nnnn,-232.0,1285.0,-196.0,1340.0,BBUU,,2M,0.5700000000000003,4.193999999999999,nnnn,0.99
J014821.86-040240.0,27.0910883,-4.0444608,Im,17.686,0.19,16.906,0.343,12.551,,8.837,,,,,,,,0000,0,nnnn,-2184.0,1972.0,-3158.0,2032.0,BBUU,,2M,0.7800000000000011,4.354999999999999,nnnn,1.0
J014828.40-040111.5,27.1183692,-4.0198798,Im,17.376,0.147,16.793,,12.55,,8.811,,,,,,,,0000,0,nnnn,937.0,1719.0,-729.0,1791.0,BUUU,,2M,0.583000000000002,4.2429999999999986,nnnn,0.99
J014840.70-040040.5,27.1695976,-4.0112735,Im,17.482,0.161,16.643,,12.266,,9.042,,,,,,,,0000,0,nnnn,308.0,1935.0,1429.0,2059.0,BUUU,,2M,0.8389999999999986,4.377000000000001,nnnn,1.0
J014836.64-040021.3,27.1526911,-4.005924,Im,17.171,0.123,16.562,0.297,12.527,,9.018,,,,,,,,0000,0,nnnn,231.0,1326.0,91.0,1382.0,BBUU,,2M,0.6089999999999982,4.035000000000002,nnnn,0.99
J014838.54-040015.0,27.1606163,-4.0041885,Im,17.445,0.169,16.556,,12.526,,8.767,,,,,,,,0000,0,nnnn,-338.0,1756.0,1648.0,1817.0,BUUU,,2M,0.8889999999999993,4.030000000000001,nnnn,1.0
J014833.53-035855.0,27.1397325,-3.9819588,Im,17.172,0.127,16.662,0.301,12.643,,9.153,,,,,,,,0000,0,nnnn,2673.0,1372.0,-1866.0,1402.0,BBUU,,2M,0.5100000000000016,4.018999999999998,nnnn,1.0
J014839.08-035745.9,27.1628376,-3.9627604,Im,17.566,0.185,16.689,,12.06,,9.075,,,,,,,,0000,0,nnnn,81.0,2066.0,2646.0,2120.0,BUUU,,2M,0.8769999999999989,4.629,nnnn,1.0
