AllWISE,RAJ2000,DEJ2000,Im,W1mag,e_W1mag,W2mag,e_W2mag,W3mag,e_W3mag,W4mag,e_W4mag,Jmag,e_Jmag,Hmag,e_Hmag,Kmag,e_Kmag,ccf,ex,var,pmRA,e_pmRA,pmDE,e_pmDE,qph,d2M,2M,W1W2,W2W3
J030011.04+001134.3,45.0460382,0.1928881,Im,17.635,0.171,16.953,0.377,12.757,0.518,9.179,,,,,,,,0000,0,nnnn,341.0,1458.0,1763.0,1521.0,BCCU,,2M,0.6820000000000022,4.196
J030011.63+001152.6,45.0484813,0.1979496,Im,17.346,0.151,16.607,,12.496,,8.643,,,,,,,,0000,0,nnnn,913.0,1237.0,-962.0,1374.0,BUUU,,2M,0.7390000000000008,4.110999999999999
J030001.24+001314.7,45.0051764,0.2207745,Im,17.851,0.208,16.776,,12.179,,9.178,,,,,,,,0000,0,nnnn,861.0,1771.0,-440.0,1877.0,BUUU,,2M,1.0749999999999993,4.597
J030013.54+001452.3,45.0564423,0.2478678,Im,17.453,0.154,16.917,0.357,12.644,,8.844,,,,,,,,hh00,0,nnnn,100.0,1209.0,711.0,1254.0,BCUU,,2M,0.5359999999999978,4.2730000000000015
J025955.74+001409.7,44.9822695,0.2360316,Im,17.42,0.145,16.884,0.343,12.806,,9.162,,,,,,,,0000,0,nnnn,-82.0,1135.0,-144.0,1194.0,BBUU,,2M,0.5360000000000014,4.078000000000001
J025943.64+001311.2,44.9318404,0.2198014,Im,17.499,0.15,16.578,0.266,12.549,,8.834,,,,,,,,0000,0,nnnn,1728.0,1135.0,1254.0,1209.0,BBUU,,2M,0.9209999999999994,4.029
J025945.98+001328.3,44.9416144,0.2245385,Im,17.898,0.212,17.388,0.542,12.201,,8.943,,,,,,,,0000,0,nnnn,1563.0,1646.0,-3631.0,1706.0,BCUU,,2M,0.509999999999998,5.187000000000001
J025947.33+001414.0,44.9472246,0.2372332,Im,17.404,0.165,16.688,,12.473,0.487,8.784,,,,,,,,0000,0,nnnn,596.0,1371.0,-864.0,1453.0,BUCU,,2M,0.7160000000000011,4.214999999999998
J025955.07+001436.6,44.9794776,0.2435098,Im,17.537,0.158,17.022,0.384,12.484,,9.082,,,,,,,,0000,0,nnnn,1767.0,1274.0,-85.0,1362.0,BCUU,,2M,0.5150000000000006,4.537999999999999
J025956.99+001441.1,44.9874839,0.2447681,Im,17.32,0.137,16.791,0.3,12.638,,8.679,,,,,,,,0000,0,nnnn,334.0,1098.0,-729.0,1144.0,BBUU,,2M,0.5289999999999999,4.1530000000000005
J030001.40+001549.2,45.0058368,0.2636878,Im,17.691,0.184,16.808,0.343,12.127,,9.128,,,,,,,,0000,0,nnnn,-42.0,1597.0,-468.0,1716.0,BBUU,,2M,0.8829999999999991,4.680999999999999
J030004.93+001617.8,45.0205809,0.2716273,Im,17.162,0.115,16.448,0.243,12.3,0.357,9.088,,,,,,,,0000,0,nnnn,-316.0,860.0,826.0,907.0,BBCU,,2M,0.7139999999999986,4.148
J030004.83+001626.0,45.0201266,0.2738953,Im,17.876,0.21,16.758,0.328,12.501,,9.15,,,,,,,,0000,0,nnnn,774.0,1680.0,-1497.0,1794.0,BBUU,,2M,1.118000000000002,4.257
J025959.06+001547.5,44.9960945,0.2632083,Im,17.678,0.177,16.834,,12.469,,8.928,,,,,,,,0000,0,nnnn,-1235.0,1474.0,-733.0,1568.0,BUUU,,2M,0.8440000000000012,4.365
J025952.22+001514.4,44.9676119,0.2540237,Im,17.757,0.192,17.021,,12.705,,8.977,,,,,,,,0000,0,nnnn,430.0,1617.0,302.0,1707.0,BUUU,,2M,0.7360000000000007,4.316000000000001
J025951.42+001603.8,44.9642518,0.2677427,Im,17.816,0.199,16.725,,12.524,,8.688,,,,,,,,0000,0,nnnn,223.0,1756.0,1252.0,1843.0,BUUU,,2M,1.0909999999999975,4.201000000000002
J025955.90+001614.7,44.9829395,0.2707666,Im,17.647,0.183,16.99,,12.364,,8.437,,,,,,,,0000,0,nnnn,314.0,1680.0,-1146.0,1743.0,BUUU,,2M,0.657,4.625999999999998
J025955.24+001641.9,44.980197,0.2783125,Im,17.813,0.203,16.812,,12.762,,9.135,,,,,,,,0000,0,nnnn,440.0,2088.0,-1222.0,2153.0,BUUU,,2M,1.0009999999999977,4.050000000000001
J030041.04+000934.6,45.171012,0.1596307,Im,17.678,0.183,16.879,,12.69,,8.873,,,,,,,,0000,0,nnnn,687.0,1559.0,510.0,1661.0,BUUU,,2M,0.7989999999999995,4.189000000000002
J030042.18+000952.2,45.1757627,0.1645166,Im,17.182,0.192,16.235,0.276,11.951,,9.064,,,,,,,,0000,0,nnnn,1620.0,1034.0,1674.0,1255.0,BBUU,,2M,0.9469999999999992,4.283999999999999
J030045.22+000957.2,45.1884241,0.1659056,Im,17.016,0.097,16.341,0.205,12.115,,8.592,,,,,,,,0000,0,nnnn,-79.0,684.0,2651.0,732.0,ABUU,,2M,0.6749999999999972,4.226000000000001
J030044.13+001015.9,45.18391,0.17111,Im,17.57,0.158,16.932,0.362,12.315,,8.317,,,,,,,,0000,0,nnnn,647.0,1230.0,-241.0,1334.0,BCUU,,2M,0.6380000000000017,4.616999999999999
J030039.76+000941.8,45.1657007,0.161627,Im,17.619,0.162,16.889,0.351,12.372,,9.063,,,,,,,,0000,0,nnnn,-152.0,1283.0,1094.0,1389.0,BBUU,,2M,0.7300000000000004,4.517
J030041.39+001007.5,45.1724747,0.1687639,Im,17.28,0.126,16.622,0.266,12.245,,9.318,,,,,,,,0000,0,nnnn,895.0,947.0,281.0,1015.0,BBUU,,2M,0.6580000000000013,4.377000000000001
J030047.79+001016.9,45.1991323,0.1713732,Im,17.452,0.143,16.77,,12.565,,8.768,,,,,,,,0000,0,nnnn,289.0,1236.0,-212.0,1297.0,BUUU,,2M,0.6820000000000022,4.205
J030048.12+001055.4,45.2005326,0.1820644,Im,17.911,0.217,16.992,,12.069,,8.987,,,,,,,,0000,0,nnnn,-128.0,2050.0,1872.0,2194.0,BUUU,,2M,0.9190000000000004,4.923
J030049.22+001052.8,45.2050952,0.1813423,Im,17.707,0.193,16.855,0.317,12.549,,8.377,,,,,,,,0000,0,nnnn,-1297.0,1431.0,10.0,1523.0,BBUU,,2M,0.8520000000000003,4.306000000000001
J030039.06+001033.9,45.1627879,0.176106,Im,17.941,0.217,16.806,,12.672,,9.182,,,,,,,,0000,0,nnnn,-589.0,2025.0,-1399.0,2113.0,BUUU,,2M,1.134999999999998,4.134
J030035.28+001044.8,45.1470052,0.1791184,Im,17.244,0.122,16.626,0.265,12.502,,9.083,,,,,,,,0000,0,nnnn,-654.0,884.0,-726.0,953.0,BBUU,,2M,0.6179999999999986,4.1240000000000006
J030035.44+001117.7,45.1476887,0.1882506,Im,17.711,0.182,16.895,,12.476,,9.081,,,,,,,,0000,0,nnnn,-731.0,1546.0,-326.0,1642.0,BUUU,,2M,0.815999999999999,4.418999999999999
J030033.55+001122.2,45.1398138,0.1895076,Im,17.843,0.202,16.761,,12.708,,9.186,,,,,,,,0000,0,nnnn,437.0,1734.0,170.0,1832.0,BUUU,,2M,1.0820000000000007,4.052999999999999
J030053.30+001136.2,45.2220907,0.1933969,Im,17.889,0.207,16.793,0.312,12.577,,9.02,,,,,,,,0000,0,nnnn,-2686.0,1529.0,795.0,1655.0,BBUU,,2M,1.096,4.215999999999999
J030053.09+001149.2,45.2212126,0.1970095,Im,17.589,0.168,16.981,0.367,12.679,,8.85,,,,,,,,0000,0,nnnn,383.0,1330.0,51.0,1428.0,BCUU,,2M,0.607999999999997,4.302000000000001
J030054.73+001155.6,45.2280453,0.198795,Im,17.912,0.21,16.988,,12.098,,8.986,,,,,,,,0000,0,nnnn,4237.0,1844.0,-886.0,1861.0,BUUU,,2M,0.9239999999999996,4.889999999999999
J030051.64+001210.6,45.2151729,0.2029605,Im,17.574,0.159,16.777,,12.495,,8.678,,,,,,,,0000,0,nnnn,560.0,1319.0,2164.0,1389.0,BUUU,,2M,0.7970000000000006,4.282000000000002
J030048.88+001213.9,45.2036994,0.2038713,Im,15.779,0.045,14.594,0.056,10.386,0.07,7.599,0.133,,,,,,,0000,0,110n,-111.0,205.0,158.0,223.0,AAAB,,2M,1.1850000000000005,4.208
J030052.02+001243.5,45.2167764,0.2121092,Im,17.874,0.214,17.133,,12.298,,8.858,,,,,,,,0000,0,nnnn,-175.0,1774.0,-696.0,1947.0,BUUU,,2M,0.7409999999999997,4.834999999999999
J030058.36+001237.4,45.2431781,0.2104001,Im,17.835,0.197,16.856,,12.551,,9.198,0.537,,,,,,,0000,0,nnnn,1477.0,1691.0,869.0,1801.0,BUUC,,2M,0.9789999999999992,4.3050000000000015
J030058.84+001326.9,45.2451695,0.2241652,Im,17.856,0.2,17.24,0.486,12.607,,8.826,,,,,,,,0000,0,nnnn,933.0,1838.0,943.0,1992.0,BCUU,,2M,0.6160000000000032,4.632999999999999
J030059.98+001335.4,45.2499408,0.2265115,Im,17.63,0.175,16.966,0.35,12.538,0.505,8.745,,,,,,,,0000,0,nnnn,-331.0,1387.0,17.0,1512.0,BBCU,,2M,0.6639999999999979,4.428000000000001
J030055.25+001257.0,45.2302302,0.215839,Im,17.758,0.191,16.422,0.231,12.161,,8.755,,,,,,,,0000,0,nnnn,1128.0,1280.0,586.0,1385.0,BBUU,,2M,1.3359999999999983,4.261000000000001
J030055.38+001348.7,45.2307903,0.2302143,Im,17.613,0.167,16.964,,12.368,,8.895,,,,,,,,0000,0,nnnn,197.0,1457.0,-267.0,1562.0,BUUU,,2M,0.6490000000000009,4.595999999999998
J030048.65+001307.0,45.202719,0.2186333,Im,17.829,0.206,16.922,,12.392,,9.074,,,,,,,,0000,0,nnnn,-125.0,2031.0,1900.0,2134.0,BUUU,,2M,0.907,4.530000000000001
J030048.00+001302.5,45.2000163,0.2173821,Im,17.878,0.208,16.968,,12.471,,8.733,,,,,,,,0000,0,nnnn,-252.0,1969.0,1046.0,2118.0,BUUU,,2M,0.91,4.497
J030047.63+001314.3,45.1984768,0.2206441,Im,17.772,0.19,16.867,,12.744,,9.0,,,,,,,,0000,0,nnnn,-1619.0,1625.0,-1846.0,1719.0,BUUU,,2M,0.9049999999999976,4.123000000000001
J030045.97+001406.5,45.1915495,0.2351574,Im,17.349,0.134,16.81,0.299,12.406,,8.422,,,,,,,,0000,0,nnnn,1337.0,1033.0,-1397.0,1091.0,BBUU,,2M,0.5390000000000015,4.403999999999998
J030052.28+001422.5,45.2178417,0.239605,Im,17.876,0.207,17.29,,12.615,,9.205,,,,,,,,0000,0,nnnn,-840.0,2048.0,1394.0,2156.0,BUUU,,2M,0.5860000000000021,4.674999999999999
J030055.98+001431.4,45.2332592,0.2420664,Im,17.434,0.14,16.906,0.346,12.694,,9.075,,,,,,,,0000,0,nnnn,18.0,1110.0,386.0,1180.0,BBUU,,2M,0.5280000000000022,4.211999999999998
J030049.08+001422.4,45.2045192,0.2395696,Im,17.457,0.147,16.639,,12.029,,8.727,,,,,,,,0000,0,nnnn,397.0,1229.0,1918.0,1306.0,BUUU,,2M,0.8180000000000014,4.609999999999999
J030050.03+001458.1,45.2084703,0.2494928,Im,17.563,0.17,16.868,0.35,11.963,,9.136,,,,,,,,0000,0,nnnn,684.0,1297.0,-295.0,1370.0,BBUU,,2M,0.6950000000000003,4.904999999999999
J030028.94+001236.9,45.1205857,0.2102503,Im,17.21,0.117,16.679,,12.212,,8.885,,,,,,,,0000,0,nnnn,86.0,933.0,2170.0,970.0,BUUU,,2M,0.5310000000000024,4.466999999999999
J030038.33+001314.4,45.1597126,0.2206922,Im,17.715,0.182,16.804,,12.005,,8.711,,,,,,,,0000,0,nnnn,-762.0,1550.0,1654.0,1670.0,BUUU,,2M,0.9110000000000014,4.798999999999998
J030038.01+001359.4,45.1584032,0.2331796,Im,17.819,0.21,17.152,,12.401,,9.118,,,,,,,,0000,0,nnnn,-1201.0,1876.0,560.0,1977.0,BUUU,,2M,0.666999999999998,4.751000000000001
J030028.45+001420.2,45.1185648,0.2389586,Im,17.671,0.188,16.79,,12.697,,9.101,,,,,,,,0000,0,nnnn,561.0,1520.0,146.0,1574.0,BUUU,,2M,0.8810000000000002,4.093
J030029.90+001441.8,45.1246042,0.2449711,Im,17.81,0.212,17.111,,12.473,,8.776,,,,,,,,0000,0,nnnn,-1181.0,1653.0,997.0,1750.0,BUUU,,2M,0.6989999999999981,4.638
J030041.83+001415.9,45.1743255,0.2377537,Im,17.258,0.132,16.744,,12.648,,8.93,,,,,,,,0000,0,nnnn,-543.0,1064.0,96.0,1118.0,BUUU,,2M,0.5139999999999993,4.096
J030044.21+001414.9,45.1842119,0.2374857,Im,17.776,0.184,16.863,,12.51,,9.08,,,,,,,,0000,0,nnnn,-1254.0,1603.0,-1164.0,1684.0,BUUU,,2M,0.9130000000000004,4.353
J030045.59+001449.4,45.1899807,0.2470632,Im,17.732,0.186,16.949,0.375,12.532,,8.923,,,,,,,,0000,0,nnnn,633.0,1544.0,-1318.0,1629.0,BCUU,,2M,0.7829999999999977,4.417000000000002
J030047.17+001505.5,45.1965669,0.2515364,Im,17.433,0.142,16.448,0.242,12.141,,9.07,,,,,,,,0000,0,nnnn,30.0,1061.0,-1379.0,1106.0,BBUU,,2M,0.9849999999999994,4.307
J030045.40+001509.8,45.189202,0.252724,Im,17.737,0.182,17.106,0.433,12.138,,8.65,,,,,,,,0000,0,nnnn,-1539.0,1566.0,-436.0,1660.0,BCUU,,2M,0.6309999999999967,4.968000000000002
J030051.92+001531.6,45.2163548,0.2588011,Im,17.707,0.183,16.974,,12.557,,8.62,,,,,,,,0000,0,nnnn,686.0,1653.0,211.0,1713.0,BUUU,,2M,0.7330000000000005,4.417
J030052.29+001542.9,45.2178884,0.2619265,Im,17.503,0.156,16.856,,12.021,,9.023,,,,,,,,0000,0,nnnn,-1120.0,1326.0,-1250.0,1404.0,BUUU,,2M,0.6469999999999985,4.835000000000001
J030045.60+001534.0,45.1900125,0.2594701,Im,17.614,0.168,16.752,,12.442,,8.981,,,,,,,,0000,0,nnnn,-380.0,1446.0,68.0,1523.0,BUUU,,2M,0.8620000000000019,4.309999999999999
J030045.98+001547.5,45.1915998,0.2632182,Im,17.333,0.135,16.643,0.283,12.231,,9.005,,,,,,,,0000,0,nnnn,-450.0,1027.0,364.0,1066.0,BBUU,,2M,0.6899999999999977,4.412000000000001
J030037.36+001451.3,45.1557055,0.2476094,Im,17.817,0.207,16.981,,12.618,,8.489,,,,,,,,0000,0,nnnn,80.0,1926.0,-112.0,2039.0,BUUU,,2M,0.8359999999999985,4.363000000000001
J030037.21+001543.2,45.1550709,0.2620269,Im,17.757,0.19,17.237,0.474,12.611,,9.257,,,,,,,,0000,0,nnnn,1126.0,1593.0,844.0,1672.0,BCUU,,2M,0.5200000000000031,4.625999999999998
J030034.15+001609.4,45.1423206,0.2692917,Im,17.852,0.201,17.179,,12.576,,9.12,,,,,,,,0000,0,nnnn,-1011.0,1786.0,1132.0,1877.0,BUUU,,2M,0.6730000000000018,4.602999999999998
J030043.19+001622.1,45.1799729,0.2728089,Im,17.566,0.176,16.76,0.294,12.636,,8.581,,,,,,,,0000,0,nnnn,598.0,1232.0,284.0,1304.0,BBUU,,2M,0.8059999999999974,4.124000000000002
J030040.93+001621.7,45.1705462,0.272696,Im,17.8,0.198,16.692,,12.587,,8.754,,,,,,,,0000,0,nnnn,-279.0,1729.0,-1688.0,1848.0,BUUU,,2M,1.1080000000000003,4.105
J030043.57+001647.4,45.1815634,0.2798358,Im,17.554,0.163,16.98,0.372,12.397,,9.022,,,,,,,,0000,0,nnnn,1407.0,1393.0,-18.0,1467.0,BCUU,,2M,0.5739999999999981,4.583
J030042.28+001649.4,45.1761893,0.2804126,Im,17.679,0.189,16.801,0.316,12.618,,8.983,,,,,,,,0000,0,nnnn,-364.0,1475.0,296.0,1555.0,BBUU,,2M,0.8780000000000001,4.182999999999998
J030102.68+001344.2,45.2612038,0.228955,Im,17.481,0.143,16.908,,12.527,,8.847,,,,,,,,0000,0,nnnn,920.0,1143.0,379.0,1229.0,BUUU,,2M,0.5730000000000004,4.381000000000002
J030108.30+001434.6,45.2845898,0.2429717,Im,17.017,0.106,16.243,0.192,12.219,,9.08,,,,,,,,0000,0,nnnn,370.0,731.0,-372.0,779.0,ABUU,,2M,0.7740000000000009,4.023999999999999
J030106.16+001500.9,45.2757012,0.2502546,Im,17.674,0.174,16.985,0.377,12.471,0.422,9.159,,,,,,,,0000,0,nnnn,-216.0,1413.0,1056.0,1517.0,BCCU,,2M,0.6890000000000001,4.513999999999999
J030059.60+001418.1,45.2483546,0.2383861,Im,17.414,0.15,16.9,0.38,12.327,,8.401,,,,,,,,0000,0,nnnn,-899.0,1138.0,-2096.0,1218.0,BCUU,,2M,0.5140000000000029,4.572999999999999
J030108.01+001444.0,45.2833931,0.2455563,Im,17.408,0.146,16.879,0.345,12.424,,8.89,,,,,,,,0000,0,nnnn,89.0,1185.0,-1876.0,1272.0,BBUU,,2M,0.5289999999999999,4.455000000000002
J030104.72+001538.8,45.2696865,0.2607805,Im,16.93,0.191,16.337,0.311,11.75,,8.973,,,,,,,,0000,0,nnnn,-1013.0,969.0,1112.0,1227.0,BBUU,,2M,0.593,4.587
J030110.39+001611.1,45.293313,0.2697523,Im,17.613,0.171,16.975,,12.256,,8.705,,,,,,,,0000,0,nnnn,544.0,1443.0,96.0,1526.0,BUUU,,2M,0.6379999999999981,4.719000000000001
J030109.62+001630.7,45.2900947,0.2752171,Im,17.381,0.149,16.34,0.207,11.967,,8.343,,,,,,,,0000,0,nnnn,-165.0,1043.0,-981.0,1107.0,BBUU,,2M,1.0410000000000004,4.372999999999999
J030058.69+001504.2,45.2445725,0.2511707,Im,17.331,0.139,16.699,,11.955,,8.627,,,,,,,,0000,0,nnnn,-524.0,1124.0,-1511.0,1185.0,BUUU,,2M,0.6319999999999979,4.7440000000000015
J030055.58+001503.8,45.2315875,0.2510715,Im,17.213,0.122,16.336,0.204,11.953,,9.039,,,,,,,,0000,0,nnnn,-109.0,854.0,-85.0,905.0,BBUU,,2M,0.8770000000000024,4.382999999999999
J030057.72+001523.1,45.2405345,0.2564186,Im,17.605,0.178,16.893,0.379,12.599,,9.092,,,,,,,,0000,0,nnnn,487.0,1370.0,-2593.0,1462.0,BCUU,,2M,0.7119999999999997,4.2940000000000005
J030101.19+001541.0,45.2549698,0.2613897,Im,17.762,0.198,16.98,,12.559,,8.719,,,,,,,,0000,0,nnnn,591.0,1792.0,-141.0,1908.0,BUUU,,2M,0.782,4.421000000000001
J030105.92+001639.2,45.2747028,0.2775634,Im,16.941,0.101,16.429,0.234,12.216,,8.511,,,,,,,,0000,0,nnnn,-67.0,705.0,984.0,742.0,ABUU,,2M,0.5120000000000005,4.212999999999999
J030115.52+001602.1,45.3146991,0.2672561,Im,17.866,0.211,16.905,,12.239,,8.664,,,,,,,,0000,0,nnnn,-65.0,1998.0,493.0,2107.0,BUUU,,2M,0.9609999999999984,4.666
J030114.70+001621.9,45.3112586,0.2727522,Im,17.517,0.169,16.807,0.332,12.284,,8.248,,,,,,,,0000,0,nnnn,2244.0,1286.0,859.0,1361.0,BBUU,,2M,0.7100000000000009,4.522999999999998
J030115.17+001635.7,45.3132432,0.2765964,Im,17.559,0.167,16.282,0.196,12.142,,9.046,,,,,,,,0000,0,nnnn,-744.0,1137.0,-526.0,1222.0,BBUU,,2M,1.277000000000001,4.140000000000001
J030111.64+001630.3,45.2985275,0.275099,Im,17.432,0.152,16.839,,12.101,,8.411,,,,,,,,0000,0,nnnn,-237.0,1242.0,-1304.0,1318.0,BUUU,,2M,0.593,4.737999999999998
J030111.75+001711.3,45.2989614,0.2864823,Im,16.88,0.096,16.111,0.181,12.095,,8.677,,,,,,,,0000,0,nnnn,-244.0,690.0,181.0,731.0,ABUU,,2M,0.7689999999999984,4.016
J030113.03+001657.8,45.3042946,0.2827469,Im,17.628,0.173,16.417,0.224,12.126,,8.758,,,,,,,,0000,0,nnnn,-226.0,1362.0,380.0,1457.0,BBUU,,2M,1.2109999999999983,4.291000000000002
J030119.51+001707.1,45.3313324,0.2853114,Im,17.713,0.201,16.724,0.303,12.506,,8.918,,,,,,,,0000,0,nnnn,-621.0,1514.0,845.0,1604.0,BBUU,,2M,0.9890000000000008,4.218
J030120.03+001741.6,45.3334908,0.294903,Im,17.549,0.162,16.664,,11.884,,8.874,,,,,,,,0000,0,nnnn,43.0,1466.0,800.0,1523.0,BUUU,,2M,0.884999999999998,4.780000000000001
J030121.10+001818.4,45.3379189,0.3051191,Im,17.297,0.122,16.542,0.241,12.073,,8.941,,,,,,,,0000,0,nnnn,-974.0,943.0,-390.0,997.0,BBUU,,2M,0.754999999999999,4.469000000000001
J030120.34+001811.8,45.3347878,0.3032831,Im,17.21,0.123,16.693,,11.994,,8.748,,,,,,,,0000,0,nnnn,-397.0,928.0,-299.0,966.0,BUUU,,2M,0.5169999999999995,4.699000000000002
J030109.01+001750.1,45.2875617,0.2972676,Im,17.885,0.213,17.383,,11.901,,8.885,,,,,,,,0000,0,nnnn,-332.0,1647.0,1826.0,1760.0,BUUU,,2M,0.5020000000000024,5.481999999999999
J030112.72+001914.6,45.3030292,0.3207368,Im,17.296,0.128,16.624,0.275,12.492,0.454,8.794,,,,,,,,0000,0,nnnn,174.0,937.0,-2732.0,975.0,BBCU,,2M,0.6720000000000006,4.131999999999998
J030110.18+001918.1,45.2924536,0.3217168,Im,17.458,0.154,16.842,,12.212,,8.897,,,,,,,,0000,0,nnnn,371.0,1283.0,-287.0,1341.0,BUUU,,2M,0.6159999999999997,4.629999999999999
J030111.43+001931.9,45.2976288,0.325555,Im,17.633,0.182,16.785,,12.654,,9.124,,,,,,,,0000,0,nnnn,-330.0,1584.0,-201.0,1648.0,BUUU,,2M,0.847999999999999,4.131
J030053.43+001631.8,45.2226555,0.2755048,Im,17.291,0.145,16.124,0.163,11.859,,8.935,,,,,,,,0000,0,nnnn,-162.0,943.0,869.0,1004.0,BBUU,,2M,1.1670000000000016,4.264999999999999
J030053.84+001728.1,45.2243541,0.2911586,Im,17.707,0.188,16.626,0.284,12.55,0.524,8.481,,,,,,,,0000,0,nnnn,897.0,1412.0,-161.0,1537.0,BBCU,,2M,1.0809999999999995,4.0760000000000005
J030054.36+001734.9,45.2265207,0.2930396,Im,17.304,0.133,16.791,0.34,12.285,,8.623,,,,,,,,0000,0,nnnn,748.0,1079.0,697.0,1147.0,BBUU,,2M,0.5129999999999981,4.506
J030055.53+001752.1,45.2313949,0.2978082,Im,16.644,0.077,15.972,0.164,11.91,0.282,8.544,,,,,,,,0000,0,1nnn,-481.0,532.0,-209.0,561.0,ABBU,,2M,0.6719999999999988,4.061999999999999
J030054.34+001813.5,45.2264276,0.3037602,Im,17.735,0.186,16.896,,11.919,,8.988,,,,,,,,0000,0,nnnn,-51.0,1760.0,467.0,1856.0,BUUU,,2M,0.8389999999999986,4.977
J030047.95+001723.1,45.1997921,0.2897548,Im,17.559,0.169,16.82,0.335,12.542,,8.667,,,,,,,,0000,0,nnnn,-757.0,1245.0,-2194.0,1324.0,BBUU,,2M,0.7390000000000008,4.2780000000000005
J030050.72+001804.8,45.2113354,0.3013427,Im,17.516,0.158,16.88,,12.557,,8.649,,,,,,,,0000,0,nnnn,159.0,1322.0,-2522.0,1370.0,BUUU,,2M,0.6359999999999992,4.322999999999999
J030049.45+001809.1,45.2060444,0.3025513,Im,17.76,0.201,16.847,,12.588,,8.705,,,,,,,,0000,0,nnnn,-149.0,1773.0,-122.0,1887.0,BUUU,,2M,0.9130000000000004,4.259000000000002
J030044.55+001744.4,45.1856467,0.2956876,Im,17.701,0.182,17.098,,12.255,,9.202,,,,,,,,0000,0,nnnn,-1010.0,1634.0,2882.0,1703.0,BUUU,,2M,0.6030000000000015,4.842999999999998
J030047.26+001752.4,45.1969388,0.2978952,Im,17.722,0.188,16.727,,12.445,,8.58,,,,,,,,0000,0,nnnn,327.0,1636.0,-2332.0,1715.0,BUUU,,2M,0.995000000000001,4.282
J030045.39+001807.2,45.1891367,0.3020165,Im,17.442,0.142,16.941,0.359,12.723,,8.877,,,,,,,,0000,0,nnnn,-482.0,1130.0,-568.0,1192.0,BCUU,,2M,0.5010000000000012,4.217999999999998
J030052.47+001801.3,45.2186491,0.3003842,Im,17.825,0.197,16.756,0.294,12.166,,8.821,,,,,,,,0000,0,nnnn,863.0,1632.0,-772.0,1741.0,BBUU,,2M,1.068999999999999,4.59
J030049.26+001850.4,45.2052579,0.314024,Im,17.868,0.207,16.96,,12.663,,9.111,,,,,,,,0000,0,nnnn,-374.0,2066.0,1299.0,2119.0,BUUU,,2M,0.9079999999999976,4.297000000000001
J030049.85+001848.8,45.2077432,0.3135774,Im,17.774,0.183,16.712,,12.599,,9.284,,,,,,,,0000,0,nnnn,-1220.0,1642.0,-1566.0,1724.0,BUUU,,2M,1.0620000000000012,4.113
J030050.83+001926.6,45.2118219,0.3240573,Im,17.087,0.109,16.384,0.236,12.373,,9.045,,,,,,,,dd00,0,nnnn,595.0,807.0,-1026.0,859.0,BBUU,,2M,0.7029999999999994,4.011000000000001
J030103.51+001914.5,45.2646486,0.3207068,Im,17.566,0.164,17.015,,12.49,,9.136,,,,,,,,0000,0,nnnn,105.0,1486.0,-162.0,1564.0,BUUU,,2M,0.5509999999999984,4.525
J030102.24+001918.5,45.2593431,0.3218097,Im,17.347,0.143,16.763,,12.704,,9.067,,,,,,,,0000,0,nnnn,1076.0,1141.0,866.0,1207.0,BUUU,,2M,0.5839999999999996,4.059000000000001
J030108.75+001919.0,45.2864901,0.3219606,Im,17.629,0.175,17.0,,12.369,,8.959,,,,,,,,0000,0,nnnn,-783.0,1529.0,779.0,1611.0,BUUU,,2M,0.6290000000000013,4.631
J030106.79+002020.8,45.2783113,0.3391239,Im,17.834,0.207,16.734,,12.384,,9.114,,,,,,,,0000,0,nnnn,875.0,1607.0,5261.0,1733.0,BUUU,,2M,1.099999999999998,4.350000000000001
J030108.74+002027.5,45.2864388,0.3409792,Im,17.702,0.191,17.117,0.43,12.01,,8.521,,,,,,,,0000,0,nnnn,162.0,1549.0,1427.0,1653.0,BCUU,,2M,0.5850000000000009,5.107000000000001
J030107.80+002023.0,45.2825085,0.3397245,Im,17.576,0.167,16.77,,12.016,,8.786,,,,,,,,0000,0,nnnn,589.0,1425.0,-696.0,1480.0,BUUU,,2M,0.8060000000000009,4.754
J030057.98+001936.2,45.2415854,0.3267349,Im,17.287,0.124,16.754,0.295,12.23,,9.009,,,,,,,,0000,0,nnnn,1481.0,940.0,-861.0,987.0,BBUU,,2M,0.5329999999999977,4.524000000000001
J030100.65+002023.9,45.2527127,0.3399858,Im,17.076,0.104,16.462,0.216,12.178,,9.003,,,,,,,,0000,0,nnnn,-630.0,802.0,620.0,834.0,ABUU,,2M,0.6140000000000008,4.283999999999999
J030056.18+002037.5,45.2340949,0.3437568,Im,17.339,0.13,16.809,0.307,12.241,,9.265,,,,,,,,0000,0,nnnn,298.0,1029.0,-363.0,1085.0,BBUU,,2M,0.5299999999999976,4.568000000000001
J030100.18+002058.9,45.2507716,0.3497168,Im,17.928,0.215,17.424,0.531,12.127,,9.095,,,,,,,,0000,0,nnnn,525.0,1720.0,1738.0,1806.0,BCUU,,2M,0.5040000000000013,5.296999999999999
J030103.57+002125.6,45.2648787,0.3571353,Im,17.208,0.124,16.367,0.222,12.259,,8.956,,,,,,,,0000,0,nnnn,1240.0,841.0,1014.0,886.0,BBUU,,2M,0.8409999999999975,4.1080000000000005
J030103.84+002156.2,45.2660009,0.3656266,Im,17.925,0.216,17.211,,12.579,,8.742,,,,,,,,0000,0,nnnn,264.0,2235.0,-282.0,2349.0,BUUU,,2M,0.7140000000000022,4.631999999999998
